"country_name","iso_code","date","total_vaccinations","people_vaccinated","people_fully_vaccinated","daily_vaccinations_raw","daily_vaccinations","total_vaccinations_per_hundred","people_vaccinated_per_hundred","people_fully_vaccinated_per_hundred","country_name-2","iso_code-2","Indicator Name","Indicator Code","2019","2020"
"Belgium","BEL","2021-01-31",334787,309570,25217,901,12775,2.89,2.67,0.22,"Belgium","BEL","GDP (current US$)","NY.GDP.MKTP.CD",533097000000,0
"Belgium","BEL","2021-01-30",333886,308997,24889,4461,12914,2.88,2.67,0.21,"Belgium","BEL","GDP (current US$)","NY.GDP.MKTP.CD",533097000000,0
"Belgium","BEL","2021-01-29",329425,307409,22016,20854,13454,2.84,2.65,0.19,"Belgium","BEL","GDP (current US$)","NY.GDP.MKTP.CD",533097000000,0
"Belgium","BEL","2021-01-28",308571,295385,13186,22920,14674,2.66,2.55,0.11,"Belgium","BEL","GDP (current US$)","NY.GDP.MKTP.CD",533097000000,0
"Belgium","BEL","2021-01-27",285651,279850,5801,16443,15691,2.46,2.41,0.05,"Belgium","BEL","GDP (current US$)","NY.GDP.MKTP.CD",533097000000,0
"Belgium","BEL","2021-01-26",269208,266809,2399,12580,16352,2.32,2.3,0.02,"Belgium","BEL","GDP (current US$)","NY.GDP.MKTP.CD",533097000000,0
"Belgium","BEL","2021-01-25",256628,255876,752,11265,17301,2.21,2.21,0.01,"Belgium","BEL","GDP (current US$)","NY.GDP.MKTP.CD",533097000000,0
"Belgium","BEL","2021-01-24",245363,244611,752,1876,17262,2.12,2.11,0.01,"Belgium","BEL","GDP (current US$)","NY.GDP.MKTP.CD",533097000000,0
"Belgium","BEL","2021-01-23",243487,242735,752,8243,17465,2.1,2.09,0.01,"Belgium","BEL","GDP (current US$)","NY.GDP.MKTP.CD",533097000000,0
"Belgium","BEL","2021-01-22",235244,234499,745,29389,17023,2.03,2.02,0.01,"Belgium","BEL","GDP (current US$)","NY.GDP.MKTP.CD",533097000000,0
"Belgium","BEL","2021-01-21",205855,205142,713,30041,16147,1.78,1.77,0.01,"Belgium","BEL","GDP (current US$)","NY.GDP.MKTP.CD",533097000000,0
"Belgium","BEL","2021-01-20",175814,175101,713,21071,15158,1.52,1.51,0.01,"Belgium","BEL","GDP (current US$)","NY.GDP.MKTP.CD",533097000000,0
"Belgium","BEL","2021-01-19",154743,154453,290,19219,15185,1.34,1.33,0,"Belgium","BEL","GDP (current US$)","NY.GDP.MKTP.CD",533097000000,0
"Belgium","BEL","2021-01-18",135524,135415,109,10996,14665,1.17,1.17,0,"Belgium","BEL","GDP (current US$)","NY.GDP.MKTP.CD",533097000000,0
"Bulgaria","BGR","2021-03-20",366547,295794,70753,3826,4092,5.28,4.26,1.02,"Bulgaria","BGR","GDP (current US$)","NY.GDP.MKTP.CD",68558815112,0
"Bulgaria","BGR","2021-03-19",362721,293176,69545,6669,3723,5.22,4.22,1,"Bulgaria","BGR","GDP (current US$)","NY.GDP.MKTP.CD",68558815112,0
"Bulgaria","BGR","2021-03-18",356052,289311,66741,5350,4515,5.12,4.16,0.96,"Bulgaria","BGR","GDP (current US$)","NY.GDP.MKTP.CD",68558815112,0
"Bulgaria","BGR","2021-03-17",350702,286950,63752,4708,5937,5.05,4.13,0.92,"Bulgaria","BGR","GDP (current US$)","NY.GDP.MKTP.CD",68558815112,0
"Bulgaria","BGR","2021-03-16",345994,284266,61728,4287,6263,4.98,4.09,0.89,"Bulgaria","BGR","GDP (current US$)","NY.GDP.MKTP.CD",68558815112,0
"Bulgaria","BGR","2021-03-15",341707,281713,59994,2828,6796,4.92,4.05,0.86,"Bulgaria","BGR","GDP (current US$)","NY.GDP.MKTP.CD",68558815112,0
"Bulgaria","BGR","2021-03-14",338879,280462,58417,975,7178,4.88,4.04,0.84,"Bulgaria","BGR","GDP (current US$)","NY.GDP.MKTP.CD",68558815112,0
"Bulgaria","BGR","2021-03-13",337904,280137,57767,1244,7255,4.86,4.03,0.83,"Bulgaria","BGR","GDP (current US$)","NY.GDP.MKTP.CD",68558815112,0
"Bulgaria","BGR","2021-03-12",336660,279324,57336,12214,7457,4.85,4.02,0.83,"Bulgaria","BGR","GDP (current US$)","NY.GDP.MKTP.CD",68558815112,0
"Bulgaria","BGR","2021-03-11",324446,270587,53859,15301,7986,4.67,3.89,0.78,"Bulgaria","BGR","GDP (current US$)","NY.GDP.MKTP.CD",68558815112,0
"Bulgaria","BGR","2021-03-10",309145,256410,52735,6994,8711,4.45,3.69,0.76,"Bulgaria","BGR","GDP (current US$)","NY.GDP.MKTP.CD",68558815112,0
"Bulgaria","BGR","2021-03-09",302151,250507,51644,8019,8340,4.35,3.61,0.74,"Bulgaria","BGR","GDP (current US$)","NY.GDP.MKTP.CD",68558815112,0
"Bulgaria","BGR","2021-03-08",294132,243479,50653,5501,10085,4.23,3.5,0.73,"Bulgaria","BGR","GDP (current US$)","NY.GDP.MKTP.CD",68558815112,0
"Bulgaria","BGR","2021-03-07",288631,238575,50056,1513,10884,4.15,3.43,0.72,"Bulgaria","BGR","GDP (current US$)","NY.GDP.MKTP.CD",68558815112,0
"Bulgaria","BGR","2021-03-06",287118,237067,50051,2654,11051,4.13,3.41,0.72,"Bulgaria","BGR","GDP (current US$)","NY.GDP.MKTP.CD",68558815112,0
"Bulgaria","BGR","2021-03-05",284464,234526,49938,15920,11432,4.09,3.38,0.72,"Bulgaria","BGR","GDP (current US$)","NY.GDP.MKTP.CD",68558815112,0
"Bulgaria","BGR","2021-03-04",268544,221832,46712,20375,11433,3.86,3.19,0.67,"Bulgaria","BGR","GDP (current US$)","NY.GDP.MKTP.CD",68558815112,0
"Bulgaria","BGR","2021-03-03",248169,206296,41873,4397,11387,3.57,2.97,0.6,"Bulgaria","BGR","GDP (current US$)","NY.GDP.MKTP.CD",68558815112,0
"Bulgaria","BGR","2021-03-02",243772,202247,41525,20233,13649,3.51,2.91,0.6,"Bulgaria","BGR","GDP (current US$)","NY.GDP.MKTP.CD",68558815112,0
"Bulgaria","BGR","2021-03-01",223539,184764,38775,11094,13211,3.22,2.66,0.56,"Bulgaria","BGR","GDP (current US$)","NY.GDP.MKTP.CD",68558815112,0
"Bulgaria","BGR","2021-02-28",212445,175066,37379,2685,13299,3.06,2.52,0.54,"Bulgaria","BGR","GDP (current US$)","NY.GDP.MKTP.CD",68558815112,0
"Bulgaria","BGR","2021-02-27",209760,172393,37367,5321,14486,3.02,2.48,0.54,"Bulgaria","BGR","GDP (current US$)","NY.GDP.MKTP.CD",68558815112,0
"Bulgaria","BGR","2021-02-26",204439,167258,37181,15927,14310,2.94,2.41,0.54,"Bulgaria","BGR","GDP (current US$)","NY.GDP.MKTP.CD",68558815112,0
"Bulgaria","BGR","2021-02-25",188512,153793,34719,20050,14000,2.71,2.21,0.5,"Bulgaria","BGR","GDP (current US$)","NY.GDP.MKTP.CD",68558815112,0
"Bulgaria","BGR","2021-02-24",168462,136454,32008,20236,11792,2.42,1.96,0.46,"Bulgaria","BGR","GDP (current US$)","NY.GDP.MKTP.CD",68558815112,0
"Bulgaria","BGR","2021-02-23",148226,118549,29677,17163,9555,2.13,1.71,0.43,"Bulgaria","BGR","GDP (current US$)","NY.GDP.MKTP.CD",68558815112,0
"Bulgaria","BGR","2021-02-22",131063,103111,27952,11709,7661,1.89,1.48,0.4,"Bulgaria","BGR","GDP (current US$)","NY.GDP.MKTP.CD",68558815112,0
"Bulgaria","BGR","2021-02-21",119354,92381,26973,10998,6281,1.72,1.33,0.39,"Bulgaria","BGR","GDP (current US$)","NY.GDP.MKTP.CD",68558815112,0
"Bulgaria","BGR","2021-02-20",108356,81433,26923,4088,4719,1.56,1.17,0.39,"Bulgaria","BGR","GDP (current US$)","NY.GDP.MKTP.CD",68558815112,0
"Bulgaria","BGR","2021-02-19",104268,77518,26750,13754,4225,1.5,1.12,0.38,"Bulgaria","BGR","GDP (current US$)","NY.GDP.MKTP.CD",68558815112,0
"Bulgaria","BGR","2021-02-18",90514,65073,25441,4594,2770,1.3,0.94,0.37,"Bulgaria","BGR","GDP (current US$)","NY.GDP.MKTP.CD",68558815112,0
"Bulgaria","BGR","2021-02-17",85920,61813,24107,4582,2822,1.24,0.89,0.35,"Bulgaria","BGR","GDP (current US$)","NY.GDP.MKTP.CD",68558815112,0
"Bulgaria","BGR","2021-02-16",81338,58562,22776,3902,2701,1.17,0.84,0.33,"Bulgaria","BGR","GDP (current US$)","NY.GDP.MKTP.CD",68558815112,0
"Bulgaria","BGR","2021-02-15",77436,56113,21323,2048,2650,1.11,0.81,0.31,"Bulgaria","BGR","GDP (current US$)","NY.GDP.MKTP.CD",68558815112,0
"Bulgaria","BGR","2021-02-14",75388,54690,20698,68,2621,1.08,0.79,0.3,"Bulgaria","BGR","GDP (current US$)","NY.GDP.MKTP.CD",68558815112,0
"Bulgaria","BGR","2021-02-13",75320,54646,20674,626,2615,1.08,0.79,0.3,"Bulgaria","BGR","GDP (current US$)","NY.GDP.MKTP.CD",68558815112,0
"Bulgaria","BGR","2021-02-12",74694,54123,20571,3571,2548,1.07,0.78,0.3,"Bulgaria","BGR","GDP (current US$)","NY.GDP.MKTP.CD",68558815112,0
"Bulgaria","BGR","2021-02-11",71123,51435,19688,4960,2443,1.02,0.74,0.28,"Bulgaria","BGR","GDP (current US$)","NY.GDP.MKTP.CD",68558815112,0
"Bulgaria","BGR","2021-02-10",66163,47551,18612,3735,2291,0.95,0.68,0.27,"Bulgaria","BGR","GDP (current US$)","NY.GDP.MKTP.CD",68558815112,0
"Bulgaria","BGR","2021-02-09",62428,44482,17946,3540,2359,0.9,0.64,0.26,"Bulgaria","BGR","GDP (current US$)","NY.GDP.MKTP.CD",68558815112,0
"Bulgaria","BGR","2021-02-08",58888,41407,17481,1850,2322,0.85,0.6,0.25,"Bulgaria","BGR","GDP (current US$)","NY.GDP.MKTP.CD",68558815112,0
"Bulgaria","BGR","2021-02-07",57038,39646,17392,22,2273,0.82,0.57,0.25,"Bulgaria","BGR","GDP (current US$)","NY.GDP.MKTP.CD",68558815112,0
"Bulgaria","BGR","2021-02-06",57016,39624,17392,156,2285,0.82,0.57,0.25,"Bulgaria","BGR","GDP (current US$)","NY.GDP.MKTP.CD",68558815112,0
"Bulgaria","BGR","2021-02-05",56860,39468,17392,2835,2294,0.82,0.57,0.25,"Bulgaria","BGR","GDP (current US$)","NY.GDP.MKTP.CD",68558815112,0
"Bulgaria","BGR","2021-02-04",54025,36929,17096,3901,2341,0.78,0.53,0.25,"Bulgaria","BGR","GDP (current US$)","NY.GDP.MKTP.CD",68558815112,0
"Bulgaria","BGR","2021-02-03",50124,33691,16433,4207,2458,0.72,0.48,0.24,"Bulgaria","BGR","GDP (current US$)","NY.GDP.MKTP.CD",68558815112,0
"Bulgaria","BGR","2021-02-02",45917,30817,15100,3283,2399,0.66,0.44,0.22,"Bulgaria","BGR","GDP (current US$)","NY.GDP.MKTP.CD",68558815112,0
"Bulgaria","BGR","2021-02-01",42634,28978,13656,1509,2262,0.61,0.42,0.2,"Bulgaria","BGR","GDP (current US$)","NY.GDP.MKTP.CD",68558815112,0
"Bulgaria","BGR","2021-01-31",41125,28041,13084,105,2140,0.59,0.4,0.19,"Bulgaria","BGR","GDP (current US$)","NY.GDP.MKTP.CD",68558815112,0
"Bulgaria","BGR","2021-01-30",41020,27957,13063,215,2129,0.59,0.4,0.19,"Bulgaria","BGR","GDP (current US$)","NY.GDP.MKTP.CD",68558815112,0
"Bulgaria","BGR","2021-01-29",40805,27856,12949,3169,2101,0.59,0.4,0.19,"Bulgaria","BGR","GDP (current US$)","NY.GDP.MKTP.CD",68558815112,0
"Bulgaria","BGR","2021-01-28",37636,26753,10883,4719,1769,0.54,0.39,0.16,"Bulgaria","BGR","GDP (current US$)","NY.GDP.MKTP.CD",68558815112,0
"Bulgaria","BGR","2021-01-27",32917,25245,7672,3795,1256,0.47,0.36,0.11,"Bulgaria","BGR","GDP (current US$)","NY.GDP.MKTP.CD",68558815112,0
"Bulgaria","BGR","2021-01-26",29122,23667,5455,2324,985,0.42,0.34,0.08,"Bulgaria","BGR","GDP (current US$)","NY.GDP.MKTP.CD",68558815112,0
"Bulgaria","BGR","2021-01-25",26798,22129,4669,655,1023,0.39,0.32,0.07,"Bulgaria","BGR","GDP (current US$)","NY.GDP.MKTP.CD",68558815112,0
"Bulgaria","BGR","2021-01-24",26143,21533,4610,24,1099,0.38,0.31,0.07,"Bulgaria","BGR","GDP (current US$)","NY.GDP.MKTP.CD",68558815112,0
"Bulgaria","BGR","2021-01-23",26119,21509,4610,18,1112,0.38,0.31,0.07,"Bulgaria","BGR","GDP (current US$)","NY.GDP.MKTP.CD",68558815112,0
"Bulgaria","BGR","2021-01-22",26101,21496,4605,850,1139,0.38,0.31,0.07,"Bulgaria","BGR","GDP (current US$)","NY.GDP.MKTP.CD",68558815112,0
"Bulgaria","BGR","2021-01-21",25251,20719,4532,1124,1081,0.36,0.3,0.07,"Bulgaria","BGR","GDP (current US$)","NY.GDP.MKTP.CD",68558815112,0
"Bulgaria","BGR","2021-01-20",24127,19834,4293,1901,1013,0.35,0.29,0.06,"Bulgaria","BGR","GDP (current US$)","NY.GDP.MKTP.CD",68558815112,0
"Bulgaria","BGR","2021-01-19",22226,19058,3168,2588,921,0.32,0.27,0.05,"Bulgaria","BGR","GDP (current US$)","NY.GDP.MKTP.CD",68558815112,0
"Bulgaria","BGR","2021-01-18",19638,18524,1114,1185,782,0.28,0.27,0.02,"Bulgaria","BGR","GDP (current US$)","NY.GDP.MKTP.CD",68558815112,0
"Bahrain","BHR","2021-03-20",640104,407322,232782,13353,15068,37.62,23.94,13.68,"Bahrain","BHR","GDP (current US$)","NY.GDP.MKTP.CD",38574069149,0
"Bahrain","BHR","2021-03-19",626751,396356,230395,12805,14915,36.83,23.29,13.54,"Bahrain","BHR","GDP (current US$)","NY.GDP.MKTP.CD",38574069149,0
"Bahrain","BHR","2021-03-18",613946,386426,227520,16500,13360,36.08,22.71,13.37,"Bahrain","BHR","GDP (current US$)","NY.GDP.MKTP.CD",38574069149,0
"Bahrain","BHR","2021-03-17",597446,374873,222573,16907,11364,35.11,22.03,13.08,"Bahrain","BHR","GDP (current US$)","NY.GDP.MKTP.CD",38574069149,0
"Bahrain","BHR","2021-03-16",580539,361241,219298,13743,9426,34.12,21.23,12.89,"Bahrain","BHR","GDP (current US$)","NY.GDP.MKTP.CD",38574069149,0
"Bahrain","BHR","2021-03-15",566796,349970,216826,15599,7768,33.31,20.57,12.74,"Bahrain","BHR","GDP (current US$)","NY.GDP.MKTP.CD",38574069149,0
"Bahrain","BHR","2021-03-14",551197,337016,214181,16572,5899,32.39,19.81,12.59,"Bahrain","BHR","GDP (current US$)","NY.GDP.MKTP.CD",38574069149,0
"Bahrain","BHR","2021-03-13",534625,322508,212117,12281,4015,31.42,18.95,12.47,"Bahrain","BHR","GDP (current US$)","NY.GDP.MKTP.CD",38574069149,0
"Bahrain","BHR","2021-03-12",522344,312119,210225,1915,3362,30.7,18.34,12.35,"Bahrain","BHR","GDP (current US$)","NY.GDP.MKTP.CD",38574069149,0
"Bahrain","BHR","2021-03-11",520429,312104,208325,2528,4191,30.58,18.34,12.24,"Bahrain","BHR","GDP (current US$)","NY.GDP.MKTP.CD",38574069149,0
"Bahrain","BHR","2021-03-10",517901,311829,206072,3342,4931,30.44,18.33,12.11,"Bahrain","BHR","GDP (current US$)","NY.GDP.MKTP.CD",38574069149,0
"Bahrain","BHR","2021-03-09",514559,310644,203915,2139,5556,30.24,18.26,11.98,"Bahrain","BHR","GDP (current US$)","NY.GDP.MKTP.CD",38574069149,0
"Bahrain","BHR","2021-03-08",512420,309741,202679,2513,6352,30.11,18.2,11.91,"Bahrain","BHR","GDP (current US$)","NY.GDP.MKTP.CD",38574069149,0
"Bahrain","BHR","2021-03-07",509907,308465,201442,3388,7094,29.97,18.13,11.84,"Bahrain","BHR","GDP (current US$)","NY.GDP.MKTP.CD",38574069149,0
"Bolivia","BOL","2021-03-19",164984,148045,16939,9039,3976,1.41,1.27,0.15,"Bolivia","BOL","GDP (current US$)","NY.GDP.MKTP.CD",40895322844,0
"Bolivia","BOL","2021-03-18",155945,144816,11129,5352,3380,1.34,1.24,0.1,"Bolivia","BOL","GDP (current US$)","NY.GDP.MKTP.CD",40895322844,0
"Bolivia","BOL","2021-03-17",150593,140532,10061,4554,3386,1.29,1.2,0.09,"Bolivia","BOL","GDP (current US$)","NY.GDP.MKTP.CD",40895322844,0
"Bolivia","BOL","2021-03-16",146039,136032,10007,4229,3851,1.25,1.17,0.09,"Bolivia","BOL","GDP (current US$)","NY.GDP.MKTP.CD",40895322844,0
"Bolivia","BOL","2021-03-15",141810,131814,9996,3592,4249,1.21,1.13,0.09,"Bolivia","BOL","GDP (current US$)","NY.GDP.MKTP.CD",40895322844,0
"Bolivia","BOL","2021-03-14",138218,128267,9951,431,4473,1.18,1.1,0.09,"Bolivia","BOL","GDP (current US$)","NY.GDP.MKTP.CD",40895322844,0
"Bolivia","BOL","2021-03-13",137787,127836,9951,637,4515,1.18,1.1,0.09,"Bolivia","BOL","GDP (current US$)","NY.GDP.MKTP.CD",40895322844,0
"Bolivia","BOL","2021-03-12",137150,127199,9951,4864,16720,1.17,1.09,0.09,"Bolivia","BOL","GDP (current US$)","NY.GDP.MKTP.CD",40895322844,0
"Bolivia","BOL","2021-03-11",132286,122348,9938,5397,16037,1.13,1.05,0.09,"Bolivia","BOL","GDP (current US$)","NY.GDP.MKTP.CD",40895322844,0
"Bolivia","BOL","2021-03-10",126889,117011,9878,7809,15289,1.09,1,0.08,"Bolivia","BOL","GDP (current US$)","NY.GDP.MKTP.CD",40895322844,0
"Bolivia","BOL","2021-03-09",119080,109210,9870,7014,14228,1.02,0.94,0.08,"Bolivia","BOL","GDP (current US$)","NY.GDP.MKTP.CD",40895322844,0
"Bolivia","BOL","2021-03-08",112066,102236,9830,5161,13296,0.96,0.88,0.08,"Bolivia","BOL","GDP (current US$)","NY.GDP.MKTP.CD",40895322844,0
"Bolivia","BOL","2021-03-07",106905,97120,9785,723,12628,0.92,0.83,0.08,"Bolivia","BOL","GDP (current US$)","NY.GDP.MKTP.CD",40895322844,0
"Bolivia","BOL","2021-03-06",106182,96397,9785,86072,12595,0.91,0.83,0.08,"Bolivia","BOL","GDP (current US$)","NY.GDP.MKTP.CD",40895322844,0
"Bolivia","BOL","2021-03-05",20110,10325,9785,85,369,0.17,0.09,0.08,"Bolivia","BOL","GDP (current US$)","NY.GDP.MKTP.CD",40895322844,0
"Bolivia","BOL","2021-03-04",20025,10325,9700,160,427,0.17,0.09,0.08,"Bolivia","BOL","GDP (current US$)","NY.GDP.MKTP.CD",40895322844,0
"Bolivia","BOL","2021-03-03",19865,10325,9540,378,474,0.17,0.09,0.08,"Bolivia","BOL","GDP (current US$)","NY.GDP.MKTP.CD",40895322844,0
"Brazil","BRA","2021-03-20",13479165,10099070,3380095,143437,302425,6.34,4.75,1.59,"Brazil","BRA","GDP (current US$)","NY.GDP.MKTP.CD",1839760000000,0
"Brazil","BRA","2021-03-19",13335728,9970231,3365497,322397,312314,6.27,4.69,1.58,"Brazil","BRA","GDP (current US$)","NY.GDP.MKTP.CD",1839760000000,0
"Brazil","BRA","2021-03-18",13013331,9709526,3303805,331041,324639,6.12,4.57,1.55,"Brazil","BRA","GDP (current US$)","NY.GDP.MKTP.CD",1839760000000,0
"Brazil","BRA","2021-03-15",11895560,8919356,2976204,472894,230058,5.6,4.2,1.4,"Brazil","BRA","GDP (current US$)","NY.GDP.MKTP.CD",1839760000000,0
"Brazil","BRA","2021-03-14",11422666,8561847,2860819,60476,168025,5.37,4.03,1.35,"Brazil","BRA","GDP (current US$)","NY.GDP.MKTP.CD",1839760000000,0
"Brazil","BRA","2021-03-13",11362190,8512960,2849230,212660,164909,5.35,4,1.34,"Brazil","BRA","GDP (current US$)","NY.GDP.MKTP.CD",1839760000000,0
"Brazil","BRA","2021-03-12",11149530,8360366,2789164,408671,140053,5.25,3.93,1.31,"Brazil","BRA","GDP (current US$)","NY.GDP.MKTP.CD",1839760000000,0
"Brazil","BRA","2021-03-11",10740859,8092244,2648615,378372,143026,5.05,3.81,1.25,"Brazil","BRA","GDP (current US$)","NY.GDP.MKTP.CD",1839760000000,0
"Brazil","BRA","2021-03-05",10169160,7701146,2468014,429484,295339,4.78,3.62,1.16,"Brazil","BRA","GDP (current US$)","NY.GDP.MKTP.CD",1839760000000,0
"Brazil","BRA","2021-03-04",9739676,7417852,2321824,462354,277239,4.58,3.49,1.09,"Brazil","BRA","GDP (current US$)","NY.GDP.MKTP.CD",1839760000000,0
"Brazil","BRA","2021-03-03",9277322,7114219,2163103,436295,246521,4.36,3.35,1.02,"Brazil","BRA","GDP (current US$)","NY.GDP.MKTP.CD",1839760000000,0
"Brazil","BRA","2021-03-02",8841027,6806293,2034734,375624,220567,4.16,3.2,0.96,"Brazil","BRA","GDP (current US$)","NY.GDP.MKTP.CD",1839760000000,0
"Brazil","BRA","2021-03-01",8465403,6542206,1923197,31835,205292,3.98,3.08,0.9,"Brazil","BRA","GDP (current US$)","NY.GDP.MKTP.CD",1839760000000,0
"Brazil","BRA","2021-02-28",8433568,6518628,1914940,111526,211824,3.97,3.07,0.9,"Brazil","BRA","GDP (current US$)","NY.GDP.MKTP.CD",1839760000000,0
"Brazil","BRA","2021-02-27",8322042,6437836,1884206,220255,215553,3.92,3.03,0.89,"Brazil","BRA","GDP (current US$)","NY.GDP.MKTP.CD",1839760000000,0
"Brazil","BRA","2021-02-26",8101787,6346769,1755018,302787,223804,3.81,2.99,0.83,"Brazil","BRA","GDP (current US$)","NY.GDP.MKTP.CD",1839760000000,0
"Brazil","BRA","2021-02-25",7799000,6202055,1596945,247324,227474,3.67,2.92,0.75,"Brazil","BRA","GDP (current US$)","NY.GDP.MKTP.CD",1839760000000,0
"Brazil","BRA","2021-02-24",7551676,6116082,1435594,254615,238305,3.55,2.88,0.68,"Brazil","BRA","GDP (current US$)","NY.GDP.MKTP.CD",1839760000000,0
"Brazil","BRA","2021-02-23",7297061,6002873,1294188,268705,241018,3.43,2.82,0.61,"Brazil","BRA","GDP (current US$)","NY.GDP.MKTP.CD",1839760000000,0
"Brazil","BRA","2021-02-22",7028356,5857080,1171276,77554,247768,3.31,2.76,0.55,"Brazil","BRA","GDP (current US$)","NY.GDP.MKTP.CD",1839760000000,0
"Brazil","BRA","2021-02-21",6950802,5817908,1132894,137634,244837,3.27,2.74,0.53,"Brazil","BRA","GDP (current US$)","NY.GDP.MKTP.CD",1839760000000,0
"Brazil","BRA","2021-02-20",6813168,5756361,1056807,278012,241137,3.21,2.71,0.5,"Brazil","BRA","GDP (current US$)","NY.GDP.MKTP.CD",1839760000000,0
"Brazil","BRA","2021-02-19",6535156,5640483,894673,328476,262717,3.07,2.65,0.42,"Brazil","BRA","GDP (current US$)","NY.GDP.MKTP.CD",1839760000000,0
"Brazil","BRA","2021-02-18",6206680,5482925,723755,323141,257121,2.92,2.58,0.34,"Brazil","BRA","GDP (current US$)","NY.GDP.MKTP.CD",1839760000000,0
"Brazil","BRA","2021-02-17",5883539,5326007,557532,273602,251887,2.77,2.51,0.26,"Brazil","BRA","GDP (current US$)","NY.GDP.MKTP.CD",1839760000000,0
"Brazil","BRA","2021-02-16",5609937,5324317,285620,315958,255676,2.64,2.5,0.13,"Brazil","BRA","GDP (current US$)","NY.GDP.MKTP.CD",1839760000000,0
"Brazil","BRA","2021-02-15",5293979,5076110,217869,57036,241206,2.49,2.39,0.1,"Brazil","BRA","GDP (current US$)","NY.GDP.MKTP.CD",1839760000000,0
"Brazil","BRA","2021-02-14",5236943,5042713,194230,111737,240466,2.46,2.37,0.09,"Brazil","BRA","GDP (current US$)","NY.GDP.MKTP.CD",1839760000000,0
"Brazil","BRA","2021-02-13",5125206,4946738,178468,429070,246260,2.41,2.33,0.08,"Brazil","BRA","GDP (current US$)","NY.GDP.MKTP.CD",1839760000000,0
"Brazil","BRA","2021-02-12",4696136,4586270,109866,289301,231604,2.21,2.16,0.05,"Brazil","BRA","GDP (current US$)","NY.GDP.MKTP.CD",1839760000000,0
"Brazil","BRA","2021-02-11",4406835,4326075,80760,286503,190540,2.07,2.04,0.04,"Brazil","BRA","GDP (current US$)","NY.GDP.MKTP.CD",1839760000000,0
"Brazil","BRA","2021-02-10",4120332,4069677,50655,300125,228375,1.94,1.91,0.02,"Brazil","BRA","GDP (current US$)","NY.GDP.MKTP.CD",1839760000000,0
"Brazil","BRA","2021-02-09",3820207,3786591,33616,214669,218237,1.8,1.78,0.02,"Brazil","BRA","GDP (current US$)","NY.GDP.MKTP.CD",1839760000000,0
"Brazil","BRA","2021-02-08",3605538,3579850,25688,51857,211604,1.7,1.68,0.01,"Brazil","BRA","GDP (current US$)","NY.GDP.MKTP.CD",1839760000000,0
"Brazil","BRA","2021-02-07",3553681,3534004,19677,152298,211375,1.67,1.66,0.01,"Brazil","BRA","GDP (current US$)","NY.GDP.MKTP.CD",1839760000000,0
"Brazil","BRA","2021-02-06",3401383,3399421,1962,326477,199739,1.6,1.6,0,"Brazil","BRA","GDP (current US$)","NY.GDP.MKTP.CD",1839760000000,0
"Canada","CAN","2021-03-20",3862685,3236471,626214,133373,132668,10.23,8.58,1.66,"Canada","CAN","GDP (current US$)","NY.GDP.MKTP.CD",1736430000000,0
"Canada","CAN","2021-03-19",3729312,3107711,621601,162984,128450,9.88,8.23,1.65,"Canada","CAN","GDP (current US$)","NY.GDP.MKTP.CD",1736430000000,0
