country_name,iso_code,date,total_vaccinations,people_vaccinated,people_fully_vaccinated,daily_vaccinations_raw,daily_vaccinations,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred
Bulgaria,BGR,2021-02-05,56860.0,39468.0,17392.0,2835.0,2294.0,0.82,0.57,0.25
Bulgaria,BGR,2021-02-06,57016.0,39624.0,17392.0,156.0,2285.0,0.82,0.57,0.25
Bulgaria,BGR,2021-02-07,57038.0,39646.0,17392.0,22.0,2273.0,0.82,0.57,0.25
Bulgaria,BGR,2021-02-08,58888.0,41407.0,17481.0,1850.0,2322.0,0.85,0.6,0.25
Bulgaria,BGR,2021-02-09,62428.0,44482.0,17946.0,3540.0,2359.0,0.9,0.64,0.26
Bulgaria,BGR,2021-02-10,66163.0,47551.0,18612.0,3735.0,2291.0,0.95,0.68,0.27
Bulgaria,BGR,2021-02-11,71123.0,51435.0,19688.0,4960.0,2443.0,1.02,0.74,0.28
Bulgaria,BGR,2021-02-12,74694.0,54123.0,20571.0,3571.0,2548.0,1.07,0.78,0.3
Bulgaria,BGR,2021-02-13,75320.0,54646.0,20674.0,626.0,2615.0,1.08,0.79,0.3
Bulgaria,BGR,2021-02-14,75388.0,54690.0,20698.0,68.0,2621.0,1.08,0.79,0.3
Bulgaria,BGR,2021-02-15,77436.0,56113.0,21323.0,2048.0,2650.0,1.11,0.81,0.31
Bulgaria,BGR,2021-02-16,81338.0,58562.0,22776.0,3902.0,2701.0,1.17,0.84,0.33
Bulgaria,BGR,2021-02-17,85920.0,61813.0,24107.0,4582.0,2822.0,1.24,0.89,0.35
Bulgaria,BGR,2021-02-18,90514.0,65073.0,25441.0,4594.0,2770.0,1.3,0.94,0.37
Bulgaria,BGR,2021-02-19,104268.0,77518.0,26750.0,13754.0,4225.0,1.5,1.12,0.38
Bulgaria,BGR,2021-02-20,108356.0,81433.0,26923.0,4088.0,4719.0,1.56,1.17,0.39
Bulgaria,BGR,2021-02-21,119354.0,92381.0,26973.0,10998.0,6281.0,1.72,1.33,0.39
Bulgaria,BGR,2021-02-22,131063.0,103111.0,27952.0,11709.0,7661.0,1.89,1.48,0.4
Bulgaria,BGR,2021-02-23,148226.0,118549.0,29677.0,17163.0,9555.0,2.13,1.71,0.43
Bulgaria,BGR,2021-02-24,168462.0,136454.0,32008.0,20236.0,11792.0,2.42,1.96,0.46
Bulgaria,BGR,2021-02-25,188512.0,153793.0,34719.0,20050.0,14000.0,2.71,2.21,0.5
Bulgaria,BGR,2021-02-26,204439.0,167258.0,37181.0,15927.0,14310.0,2.94,2.41,0.54
Bulgaria,BGR,2021-02-27,209760.0,172393.0,37367.0,5321.0,14486.0,3.02,2.48,0.54
Bulgaria,BGR,2021-02-28,212445.0,175066.0,37379.0,2685.0,13299.0,3.06,2.52,0.54
Bulgaria,BGR,2021-03-01,223539.0,184764.0,38775.0,11094.0,13211.0,3.22,2.66,0.56
Bulgaria,BGR,2021-03-02,243772.0,202247.0,41525.0,20233.0,13649.0,3.51,2.91,0.6
Bulgaria,BGR,2021-03-03,248169.0,206296.0,41873.0,4397.0,11387.0,3.57,2.97,0.6
Bulgaria,BGR,2021-03-04,268544.0,221832.0,46712.0,20375.0,11433.0,3.86,3.19,0.67
Bulgaria,BGR,2021-03-05,284464.0,234526.0,49938.0,15920.0,11432.0,4.09,3.38,0.72
Bulgaria,BGR,2021-03-06,287118.0,237067.0,50051.0,2654.0,11051.0,4.13,3.41,0.72
Bulgaria,BGR,2021-03-07,288631.0,238575.0,50056.0,1513.0,10884.0,4.15,3.43,0.72
Bulgaria,BGR,2021-03-08,294132.0,243479.0,50653.0,5501.0,10085.0,4.23,3.5,0.73
Bulgaria,BGR,2021-03-09,302151.0,250507.0,51644.0,8019.0,8340.0,4.35,3.61,0.74
Bulgaria,BGR,2021-03-10,309145.0,256410.0,52735.0,6994.0,8711.0,4.45,3.69,0.76
Bulgaria,BGR,2021-03-11,324446.0,270587.0,53859.0,15301.0,7986.0,4.67,3.89,0.78
Bulgaria,BGR,2021-03-12,336660.0,279324.0,57336.0,12214.0,7457.0,4.85,4.02,0.83
Bulgaria,BGR,2021-03-13,337904.0,280137.0,57767.0,1244.0,7255.0,4.86,4.03,0.83
Bulgaria,BGR,2021-03-14,338879.0,280462.0,58417.0,975.0,7178.0,4.88,4.04,0.84
Bulgaria,BGR,2021-03-15,341707.0,281713.0,59994.0,2828.0,6796.0,4.92,4.05,0.86
Bulgaria,BGR,2021-03-16,345994.0,284266.0,61728.0,4287.0,6263.0,4.98,4.09,0.89
Bulgaria,BGR,2021-03-17,350702.0,286950.0,63752.0,4708.0,5937.0,5.05,4.13,0.92
Bulgaria,BGR,2021-03-18,356052.0,289311.0,66741.0,5350.0,4515.0,5.12,4.16,0.96
Bulgaria,BGR,2021-03-19,362721.0,293176.0,69545.0,6669.0,3723.0,5.22,4.22,1.0
Bulgaria,BGR,2021-03-20,366547.0,295794.0,70753.0,3826.0,4092.0,5.28,4.26,1.02
Canada,CAN,2021-01-07,219446.0,217273.0,2173.0,36086.0,17409.0,0.58,0.58,0.01
Canada,CAN,2021-01-08,260654.0,256601.0,4053.0,41208.0,22409.0,0.69,0.68,0.01
Canada,CAN,2021-01-09,296241.0,290361.0,5880.0,35587.0,26787.0,0.78,0.77,0.02
Canada,CAN,2021-01-10,319603.0,313719.0,5884.0,23362.0,29367.0,0.85,0.83,0.02
Canada,CAN,2021-01-11,359049.0,353165.0,5884.0,39446.0,31616.0,0.95,0.94,0.02
Canada,CAN,2021-01-12,388493.0,382447.0,6046.0,29444.0,33328.0,1.03,1.01,0.02
Canada,CAN,2021-01-13,419209.0,402889.0,16320.0,30716.0,33693.0,1.11,1.07,0.04
Canada,CAN,2021-01-14,459492.0,438354.0,21138.0,40283.0,34292.0,1.22,1.16,0.06
Canada,CAN,2021-01-15,507687.0,481146.0,26541.0,48195.0,35290.0,1.35,1.27,0.07
Canada,CAN,2021-01-16,543291.0,514511.0,28780.0,35604.0,35293.0,1.44,1.36,0.08
Canada,CAN,2021-01-17,570742.0,539581.0,31161.0,27451.0,35877.0,1.51,1.43,0.08
Canada,CAN,2021-01-18,614666.0,582756.0,31910.0,43924.0,36517.0,1.63,1.54,0.08
Canada,CAN,2021-01-19,653653.0,616464.0,37189.0,38987.0,37880.0,1.73,1.63,0.1
Canada,CAN,2021-01-20,696242.0,643014.0,53228.0,42589.0,39576.0,1.84,1.7,0.14
Canada,CAN,2021-01-21,738864.0,675500.0,63364.0,42622.0,39910.0,1.96,1.79,0.17
Canada,CAN,2021-01-22,776606.0,702469.0,74137.0,37742.0,38417.0,2.06,1.86,0.2
Canada,CAN,2021-01-23,801238.0,718481.0,82757.0,24632.0,36850.0,2.12,1.9,0.22
Canada,CAN,2021-01-24,816451.0,728570.0,87881.0,15213.0,35101.0,2.16,1.93,0.23
Canada,CAN,2021-01-25,839949.0,739668.0,100281.0,23498.0,32183.0,2.23,1.96,0.27
Canada,CAN,2021-01-26,868454.0,754001.0,114453.0,28505.0,30686.0,2.3,2.0,0.3
Canada,CAN,2021-01-27,891324.0,809128.0,82196.0,22870.0,27869.0,2.36,2.14,0.22
Canada,CAN,2021-01-28,916027.0,824083.0,91944.0,24703.0,25309.0,2.43,2.18,0.24
Canada,CAN,2021-01-29,937199.0,836024.0,101175.0,21172.0,22942.0,2.48,2.22,0.27
Canada,CAN,2021-01-30,952212.0,842711.0,109501.0,15013.0,21568.0,2.52,2.23,0.29
Canada,CAN,2021-01-31,957229.0,845339.0,111890.0,5017.0,20111.0,2.54,2.24,0.3
Canada,CAN,2021-02-01,975492.0,859175.0,116317.0,18263.0,19363.0,2.58,2.28,0.31
Canada,CAN,2021-02-02,988202.0,867115.0,121087.0,12710.0,17107.0,2.62,2.3,0.32
Canada,CAN,2021-02-03,1001468.0,871335.0,130133.0,13266.0,15735.0,2.65,2.31,0.34
Canada,CAN,2021-02-04,1020066.0,877629.0,142437.0,18598.0,14863.0,2.7,2.33,0.38
Canada,CAN,2021-02-05,1042901.0,887398.0,155503.0,22835.0,15100.0,2.76,2.35,0.41
Canada,CAN,2021-02-06,1064370.0,895383.0,168987.0,21469.0,16023.0,2.82,2.37,0.45
Canada,CAN,2021-02-07,1077297.0,900713.0,176584.0,12927.0,17153.0,2.85,2.39,0.47
Canada,CAN,2021-02-08,1098746.0,911312.0,187434.0,21449.0,17608.0,2.91,2.41,0.5
Canada,CAN,2021-02-09,1124517.0,920458.0,204059.0,25771.0,19474.0,2.98,2.44,0.54
Canada,CAN,2021-02-10,1154277.0,930286.0,223991.0,29760.0,21830.0,3.06,2.46,0.59
Canada,CAN,2021-02-11,1186689.0,942589.0,244100.0,32412.0,23803.0,3.14,2.5,0.65
Canada,CAN,2021-02-12,1221839.0,955013.0,266826.0,35150.0,25563.0,3.24,2.53,0.71
Canada,CAN,2021-02-13,1255076.0,967606.0,287470.0,33237.0,27244.0,3.33,2.56,0.76
Canada,CAN,2021-02-14,1272900.0,971168.0,301732.0,17824.0,27943.0,3.37,2.57,0.8
Canada,CAN,2021-02-15,1282761.0,972779.0,309982.0,9861.0,26288.0,3.4,2.58,0.82
Canada,CAN,2021-02-16,1308918.0,981148.0,327770.0,26157.0,26343.0,3.47,2.6,0.87
Canada,CAN,2021-02-17,1329398.0,985975.0,343423.0,20480.0,25017.0,3.52,2.61,0.91
Canada,CAN,2021-02-18,1356423.0,993291.0,363132.0,27025.0,24248.0,3.59,2.63,0.96
Canada,CAN,2021-02-19,1404273.0,1016579.0,387694.0,47850.0,26062.0,3.72,2.69,1.03
Canada,CAN,2021-02-20,1453980.0,1049514.0,404466.0,49707.0,28415.0,3.85,2.78,1.07
Canada,CAN,2021-02-21,1496377.0,1078899.0,417478.0,42397.0,31925.0,3.96,2.86,1.11
Canada,CAN,2021-02-22,1558110.0,1108564.0,449546.0,61733.0,39336.0,4.13,2.94,1.19
Canada,CAN,2021-02-23,1606472.0,1138700.0,467772.0,48362.0,42508.0,4.26,3.02,1.24
Canada,CAN,2021-02-24,1652562.0,1170515.0,482047.0,46090.0,46166.0,4.38,3.1,1.28
Canada,CAN,2021-02-25,1711455.0,1212595.0,498860.0,58893.0,50719.0,4.53,3.21,1.32
Canada,CAN,2021-02-26,1778706.0,1266731.0,511975.0,67251.0,53490.0,4.71,3.36,1.36
Canada,CAN,2021-02-27,1840435.0,1320653.0,519782.0,61729.0,55208.0,4.88,3.5,1.38
Canada,CAN,2021-02-28,1887059.0,1362034.0,525025.0,46624.0,55812.0,5.0,3.61,1.39
Canada,CAN,2021-03-01,1946200.0,1407961.0,538239.0,59141.0,55441.0,5.16,3.73,1.43
Canada,CAN,2021-03-02,2018238.0,1470034.0,548204.0,72038.0,58824.0,5.35,3.89,1.45
Canada,CAN,2021-03-03,2091700.0,1537273.0,554427.0,73462.0,62734.0,5.54,4.07,1.47
Canada,CAN,2021-03-04,2169417.0,1610535.0,558882.0,77717.0,65423.0,5.75,4.27,1.48
Canada,CAN,2021-03-05,2255174.0,1693203.0,561971.0,85757.0,68067.0,5.98,4.49,1.49
Canada,CAN,2021-03-06,2329622.0,1765405.0,564217.0,74448.0,69884.0,6.17,4.68,1.49
Canada,CAN,2021-03-07,2387189.0,1821470.0,565719.0,57567.0,71447.0,6.32,4.83,1.5
Canada,CAN,2021-03-08,2473868.0,1898266.0,575602.0,86679.0,75381.0,6.55,5.03,1.53
Canada,CAN,2021-03-09,2543253.0,1964221.0,579032.0,69385.0,75002.0,6.74,5.2,1.53
Canada,CAN,2021-03-10,2621289.0,2037806.0,583483.0,78036.0,75656.0,6.95,5.4,1.55
Canada,CAN,2021-03-11,2719317.0,2131666.0,587651.0,98028.0,78557.0,7.2,5.65,1.56
Canada,CAN,2021-03-12,2830164.0,2239490.0,590674.0,110847.0,82141.0,7.5,5.93,1.57
Canada,CAN,2021-03-13,2934007.0,2340676.0,593331.0,103843.0,86341.0,7.77,6.2,1.57
Canada,CAN,2021-03-14,3026665.0,2431332.0,595333.0,92658.0,91354.0,8.02,6.44,1.58
Canada,CAN,2021-03-15,3151305.0,2550387.0,600918.0,124640.0,96777.0,8.35,6.76,1.59
Canada,CAN,2021-03-16,3271309.0,2666388.0,604921.0,120004.0,104008.0,8.67,7.06,1.6
Canada,CAN,2021-03-17,3409996.0,2799925.0,610071.0,138687.0,112672.0,9.03,7.42,1.62
Canada,CAN,2021-03-18,3566328.0,2950647.0,615681.0,156332.0,121002.0,9.45,7.82,1.63
Canada,CAN,2021-03-19,3729312.0,3107711.0,621601.0,162984.0,128450.0,9.88,8.23,1.65
Canada,CAN,2021-03-20,3862685.0,3236471.0,626214.0,133373.0,132668.0,10.23,8.58,1.66
Cayman Islands,CYM,2021-02-10,14086.0,8912.0,5174.0,477.0,479.0,21.43,13.56,7.87
Cayman Islands,CYM,2021-02-20,18159.0,10521.0,7638.0,874.0,340.0,27.63,16.01,11.62
Cayman Islands,CYM,2021-02-24,20468.0,12710.0,7758.0,530.0,535.0,31.14,19.34,11.8
Cayman Islands,CYM,2021-03-19,39145.0,26321.0,12824.0,841.0,1024.0,59.56,40.05,19.51
Chile,CHL,2021-01-13,11732.0,10703.0,1029.0,1030.0,147.0,0.06,0.06,0.01
Chile,CHL,2021-01-14,18646.0,12821.0,5825.0,6914.0,1135.0,0.1,0.07,0.03
Chile,CHL,2021-01-15,22075.0,13778.0,8297.0,3429.0,1625.0,0.12,0.07,0.04
Chile,CHL,2021-01-16,22165.0,13801.0,8364.0,90.0,1638.0,0.12,0.07,0.04
Chile,CHL,2021-01-17,22165.0,13801.0,8364.0,0.0,1638.0,0.12,0.07,0.04
Chile,CHL,2021-01-18,33210.0,24846.0,8364.0,11045.0,3215.0,0.17,0.13,0.04
Chile,CHL,2021-01-19,52568.0,44202.0,8366.0,19358.0,5981.0,0.27,0.23,0.04
Chile,CHL,2021-01-20,61877.0,53511.0,8366.0,9309.0,7164.0,0.32,0.28,0.04
Chile,CHL,2021-01-21,64939.0,56573.0,8366.0,3062.0,6613.0,0.34,0.3,0.04
Chile,CHL,2021-01-22,65351.0,56985.0,8366.0,412.0,6182.0,0.34,0.3,0.04
Chile,CHL,2021-01-23,65351.0,56985.0,8366.0,0.0,6169.0,0.34,0.3,0.04
Chile,CHL,2021-01-24,65351.0,56985.0,8366.0,0.0,6169.0,0.34,0.3,0.04
Chile,CHL,2021-01-25,66768.0,57002.0,9766.0,1417.0,4794.0,0.35,0.3,0.05
Chile,CHL,2021-01-26,67384.0,57023.0,10361.0,616.0,2117.0,0.35,0.3,0.05
Chile,CHL,2021-01-27,67419.0,57024.0,10395.0,35.0,792.0,0.35,0.3,0.05
Chile,CHL,2021-01-28,67419.0,57024.0,10395.0,0.0,354.0,0.35,0.3,0.05
Chile,CHL,2021-01-29,67424.0,57024.0,10400.0,5.0,296.0,0.35,0.3,0.05
Chile,CHL,2021-01-30,67424.0,57024.0,10400.0,0.0,296.0,0.35,0.3,0.05
Chile,CHL,2021-01-31,67424.0,57024.0,10400.0,0.0,296.0,0.35,0.3,0.05
Chile,CHL,2021-02-01,67424.0,57024.0,10400.0,0.0,94.0,0.35,0.3,0.05
Chile,CHL,2021-02-02,80617.0,70211.0,10406.0,13193.0,1890.0,0.42,0.37,0.05
Chile,CHL,2021-02-03,250962.0,240556.0,10406.0,170345.0,26220.0,1.31,1.26,0.05
Chile,CHL,2021-02-04,427115.0,414601.0,12514.0,176153.0,51385.0,2.23,2.17,0.07
Chile,CHL,2021-02-05,596408.0,583224.0,13184.0,169293.0,75569.0,3.12,3.05,0.07
Chile,CHL,2021-02-06,624284.0,611095.0,13189.0,27876.0,79551.0,3.27,3.2,0.07
Chile,CHL,2021-02-07,632919.0,619730.0,13189.0,8635.0,80785.0,3.31,3.24,0.07
Chile,CHL,2021-02-08,866115.0,841159.0,24956.0,233196.0,114099.0,4.53,4.4,0.13
Chile,CHL,2021-02-09,1127922.0,1083607.0,44315.0,261807.0,149615.0,5.9,5.67,0.23
Chile,CHL,2021-02-10,1408715.0,1356072.0,52643.0,280793.0,165393.0,7.37,7.09,0.28
Chile,CHL,2021-02-11,1662811.0,1607295.0,55516.0,254096.0,176528.0,8.7,8.41,0.29
Chile,CHL,2021-02-12,1892234.0,1836511.0,55723.0,229423.0,185118.0,9.9,9.61,0.29
Chile,CHL,2021-02-13,1921775.0,1866018.0,55757.0,29541.0,185356.0,10.05,9.76,0.29
Chile,CHL,2021-02-14,1926240.0,1870483.0,55757.0,4465.0,184760.0,10.08,9.78,0.29
Chile,CHL,2021-02-15,2192062.0,2136305.0,55757.0,265822.0,189421.0,11.47,11.18,0.29
Chile,CHL,2021-02-16,2412065.0,2356298.0,55767.0,220003.0,183449.0,12.62,12.33,0.29
Chile,CHL,2021-02-17,2600049.0,2544282.0,55767.0,187984.0,170191.0,13.6,13.31,0.29
Chile,CHL,2021-02-18,2755252.0,2699485.0,55767.0,155203.0,156063.0,14.41,14.12,0.29
Chile,CHL,2021-02-19,2897349.0,2841582.0,55767.0,142097.0,143588.0,15.16,14.86,0.29
Chile,CHL,2021-02-20,2906971.0,2851204.0,55767.0,9622.0,140742.0,15.21,14.92,0.29
Chile,CHL,2021-02-21,2908135.0,2852368.0,55767.0,1164.0,140271.0,15.21,14.92,0.29
Chile,CHL,2021-02-22,3016205.0,2960417.0,55788.0,108070.0,117735.0,15.78,15.49,0.29
Chile,CHL,2021-02-23,3110359.0,3054531.0,55828.0,94154.0,99756.0,16.27,15.98,0.29
Chile,CHL,2021-02-24,3196552.0,3140552.0,56000.0,86193.0,85215.0,16.72,16.43,0.29
Chile,CHL,2021-02-25,3282408.0,3226264.0,56144.0,85856.0,75308.0,17.17,16.88,0.29
Chile,CHL,2021-02-26,3360535.0,3304274.0,56261.0,78127.0,66169.0,17.58,17.29,0.29
Chile,CHL,2021-02-27,3370542.0,3314277.0,56265.0,10007.0,66224.0,17.63,17.34,0.29
Chile,CHL,2021-02-28,3370894.0,3314629.0,56265.0,352.0,66108.0,17.63,17.34,0.29
Chile,CHL,2021-03-01,3508157.0,3451492.0,56665.0,137263.0,70279.0,18.35,18.06,0.3
Chile,CHL,2021-03-02,3679329.0,3610268.0,69061.0,171172.0,81281.0,19.25,18.89,0.36
Chile,CHL,2021-03-03,3990639.0,3767784.0,222855.0,311310.0,113441.0,20.88,19.71,1.17
Chile,CHL,2021-03-04,4300488.0,3912170.0,388318.0,309849.0,145440.0,22.5,20.47,2.03
Chile,CHL,2021-03-05,4597569.0,4048097.0,549472.0,297081.0,176719.0,24.05,21.18,2.87
Chile,CHL,2021-03-06,4631454.0,4057823.0,573631.0,33885.0,180130.0,24.23,21.23,3.0
Chile,CHL,2021-03-07,4639367.0,4058888.0,580479.0,7913.0,181210.0,24.27,21.23,3.04
Chile,CHL,2021-03-08,4989148.0,4195091.0,794057.0,349781.0,211570.0,26.1,21.95,4.15
Chile,CHL,2021-03-09,5364746.0,4333797.0,1030949.0,375598.0,240774.0,28.06,22.67,5.39
Chile,CHL,2021-03-10,5764376.0,4469215.0,1295161.0,399630.0,253391.0,30.15,23.38,6.78
Chile,CHL,2021-03-11,6179589.0,4639903.0,1539686.0,415213.0,268443.0,32.33,24.27,8.05
Chile,CHL,2021-03-12,6552453.0,4790458.0,1761995.0,372864.0,279269.0,34.28,25.06,9.22
Chile,CHL,2021-03-13,6602630.0,4814655.0,1787975.0,50177.0,281597.0,34.54,25.19,9.35
Chile,CHL,2021-03-14,6609155.0,4817353.0,1791802.0,6525.0,281398.0,34.57,25.2,9.37
Chile,CHL,2021-03-15,7037869.0,4974482.0,2063387.0,428714.0,292674.0,36.82,26.02,10.79
Chile,CHL,2021-03-16,7446190.0,5140178.0,2306012.0,408321.0,297349.0,38.95,26.89,12.06
Chile,CHL,2021-03-17,7811531.0,5290644.0,2520887.0,365341.0,292451.0,40.86,27.68,13.19
Chile,CHL,2021-03-18,8142395.0,5437485.0,2704910.0,330864.0,280401.0,42.59,28.44,14.15
Chile,CHL,2021-03-19,8431550.0,5574528.0,2857022.0,289155.0,268442.0,44.11,29.16,14.95
Chile,CHL,2021-03-20,8464110.0,5596657.0,2867453.0,32560.0,265926.0,44.28,29.28,15.0
Colombia,COL,2021-03-11,589208.0,580060.0,9148.0,108958.0,54676.0,1.16,1.14,0.02
Colombia,COL,2021-03-12,693490.0,670041.0,23449.0,104282.0,64806.0,1.36,1.32,0.05
Colombia,COL,2021-03-13,782301.0,749059.0,33242.0,88811.0,73127.0,1.54,1.47,0.07
Colombia,COL,2021-03-14,843204.0,803656.0,39548.0,60903.0,78138.0,1.66,1.58,0.08
Colombia,COL,2021-03-15,913961.0,868994.0,44967.0,70757.0,85412.0,1.8,1.71,0.09
Colombia,COL,2021-03-16,976137.0,928927.0,47210.0,62176.0,87929.0,1.92,1.83,0.09
Colombia,COL,2021-03-17,1024358.0,971240.0,53118.0,48221.0,77730.0,2.01,1.91,0.1
Colombia,COL,2021-03-18,1076496.0,1022604.0,53892.0,52138.0,69613.0,2.12,2.01,0.11
Croatia,HRV,2021-02-04,95505.0,59593.0,35912.0,7576.0,2573.0,2.33,1.45,0.87
Croatia,HRV,2021-02-25,194267.0,135756.0,58511.0,10191.0,7435.0,4.73,3.31,1.43
Czechia,CZE,2021-01-17,122253.0,121619.0,634.0,3230.0,10347.0,1.14,1.14,0.01
Czechia,CZE,2021-01-18,136513.0,134076.0,2437.0,14260.0,10985.0,1.27,1.25,0.02
Czechia,CZE,2021-01-19,151633.0,146496.0,5137.0,15120.0,11231.0,1.42,1.37,0.05
Czechia,CZE,2021-01-20,167804.0,160045.0,7759.0,16171.0,11612.0,1.57,1.49,0.07
Czechia,CZE,2021-01-21,185006.0,175524.0,9482.0,17202.0,11900.0,1.73,1.64,0.09
Czechia,CZE,2021-01-22,200769.0,190251.0,10518.0,15763.0,12161.0,1.87,1.78,0.1
Czechia,CZE,2021-01-23,204896.0,193513.0,11383.0,4127.0,12268.0,1.91,1.81,0.11
Czechia,CZE,2021-01-24,207997.0,195753.0,12244.0,3101.0,12249.0,1.94,1.83,0.11
Czechia,CZE,2021-01-25,220542.0,205356.0,15186.0,12545.0,12004.0,2.06,1.92,0.14
Czechia,CZE,2021-01-26,234980.0,215836.0,19144.0,14438.0,11907.0,2.19,2.02,0.18
Czechia,CZE,2021-01-27,248409.0,224779.0,23630.0,13429.0,11515.0,2.32,2.1,0.22
Czechia,CZE,2021-01-28,261520.0,231807.0,29713.0,13111.0,10931.0,2.44,2.16,0.28
Czechia,CZE,2021-01-29,275472.0,237982.0,37490.0,13952.0,10672.0,2.57,2.22,0.35
Czechia,CZE,2021-01-30,277268.0,238697.0,38571.0,1796.0,10339.0,2.59,2.23,0.36
Czechia,CZE,2021-01-31,279105.0,239396.0,39709.0,1837.0,10158.0,2.61,2.24,0.37
Czechia,CZE,2021-02-01,290769.0,243214.0,47555.0,11664.0,10032.0,2.72,2.27,0.44
Czechia,CZE,2021-02-02,305017.0,247317.0,57700.0,14248.0,10005.0,2.85,2.31,0.54
Czechia,CZE,2021-02-03,320338.0,251697.0,68641.0,15321.0,10276.0,2.99,2.35,0.64
Czechia,CZE,2021-02-04,338094.0,256567.0,81527.0,17756.0,10939.0,3.16,2.4,0.76
Czechia,CZE,2021-02-05,354073.0,261967.0,92106.0,15979.0,11229.0,3.31,2.45,0.86
Czechia,CZE,2021-02-06,357229.0,262799.0,94430.0,3156.0,11423.0,3.34,2.45,0.88
Czechia,CZE,2021-02-07,360536.0,263642.0,96894.0,3307.0,11633.0,3.37,2.46,0.9
Czechia,CZE,2021-02-08,375842.0,267640.0,108202.0,15306.0,12153.0,3.51,2.5,1.01
Czechia,CZE,2021-02-09,392694.0,272664.0,120030.0,16852.0,12525.0,3.67,2.55,1.12
Czechia,CZE,2021-02-10,411264.0,278165.0,133099.0,18570.0,12989.0,3.84,2.6,1.24
Czechia,CZE,2021-02-11,433395.0,284356.0,149039.0,22131.0,13614.0,4.05,2.66,1.39
Czechia,CZE,2021-02-12,454645.0,291023.0,163622.0,21250.0,14367.0,4.25,2.72,1.53
Czechia,CZE,2021-02-13,459165.0,292594.0,166571.0,4520.0,14562.0,4.29,2.73,1.56
Czechia,CZE,2021-02-14,461509.0,293572.0,167937.0,2344.0,14425.0,4.31,2.74,1.57
Czechia,CZE,2021-02-15,477099.0,299881.0,177218.0,15590.0,14465.0,4.46,2.8,1.65
Czechia,CZE,2021-02-16,494536.0,308435.0,186101.0,17437.0,14549.0,4.62,2.88,1.74
Czechia,CZE,2021-02-17,512315.0,318012.0,194303.0,17779.0,14436.0,4.78,2.97,1.81
Czechia,CZE,2021-02-18,532375.0,330190.0,202185.0,20060.0,14140.0,4.97,3.08,1.89
Czechia,CZE,2021-02-19,551250.0,341873.0,209377.0,18875.0,13801.0,5.15,3.19,1.96
Czechia,CZE,2021-02-20,554317.0,343778.0,210539.0,3067.0,13593.0,5.18,3.21,1.97
Czechia,CZE,2021-02-21,556334.0,344792.0,211542.0,2017.0,13546.0,5.2,3.22,1.98
Czechia,CZE,2021-02-22,572232.0,354729.0,217503.0,15898.0,13590.0,5.34,3.31,2.03
Czechia,CZE,2021-02-23,591763.0,367383.0,224380.0,19531.0,13890.0,5.53,3.43,2.1
Czechia,CZE,2021-02-24,611401.0,381080.0,230321.0,19638.0,14155.0,5.71,3.56,2.15
Czechia,CZE,2021-02-25,634525.0,398716.0,235809.0,23124.0,14593.0,5.93,3.72,2.2
Czechia,CZE,2021-02-26,655638.0,414599.0,241039.0,21113.0,14913.0,6.12,3.87,2.25
Czechia,CZE,2021-02-27,659088.0,417505.0,241583.0,3450.0,14967.0,6.15,3.9,2.26
Czechia,CZE,2021-02-28,661942.0,419821.0,242121.0,2854.0,15087.0,6.18,3.92,2.26
Czechia,CZE,2021-03-01,684249.0,438822.0,245427.0,22307.0,16002.0,6.39,4.1,2.29
Czechia,CZE,2021-03-02,714280.0,465368.0,248912.0,30031.0,17502.0,6.67,4.35,2.32
Czechia,CZE,2021-03-03,748423.0,495121.0,253302.0,34143.0,19575.0,6.99,4.62,2.37
Czechia,CZE,2021-03-04,785015.0,527163.0,257852.0,36592.0,21499.0,7.33,4.92,2.41
Czechia,CZE,2021-03-05,818156.0,555005.0,263151.0,33141.0,23217.0,7.64,5.18,2.46
Czechia,CZE,2021-03-06,830292.0,566312.0,263980.0,12136.0,24458.0,7.75,5.29,2.47
Czechia,CZE,2021-03-07,841893.0,577092.0,264801.0,11601.0,25707.0,7.86,5.39,2.47
Czechia,CZE,2021-03-08,875526.0,606043.0,269483.0,33633.0,27325.0,8.18,5.66,2.52
Czechia,CZE,2021-03-09,916993.0,641236.0,275757.0,41467.0,28959.0,8.56,5.99,2.58
Czechia,CZE,2021-03-10,964190.0,681590.0,282600.0,47197.0,30824.0,9.0,6.36,2.64
Czechia,CZE,2021-03-11,1016032.0,725335.0,290697.0,51842.0,33002.0,9.49,6.77,2.71
Czechia,CZE,2021-03-12,1062259.0,763296.0,298963.0,46227.0,34872.0,9.92,7.13,2.79
Czechia,CZE,2021-03-13,1080211.0,779986.0,300225.0,17952.0,35703.0,10.09,7.28,2.8
Czechia,CZE,2021-03-14,1093090.0,791761.0,301329.0,12879.0,35885.0,10.21,7.39,2.81
Czechia,CZE,2021-03-15,1129255.0,819261.0,309994.0,36165.0,36247.0,10.54,7.65,2.89
Czechia,CZE,2021-03-16,1177207.0,856946.0,320261.0,47952.0,37173.0,10.99,8.0,2.99
Czechia,CZE,2021-03-17,1223508.0,892919.0,330589.0,46301.0,37045.0,11.43,8.34,3.09
Czechia,CZE,2021-03-18,1271581.0,928943.0,342638.0,48073.0,36507.0,11.87,8.67,3.2
Czechia,CZE,2021-03-19,1315664.0,960463.0,355201.0,44083.0,36201.0,12.29,8.97,3.32
